architecture,scenario,balancing,explainer,node,node_typ,spearman,plaus_edge,plaus_feat,shap_conc,fid_plus,fid_minus,sub_n_nodes
GAT,natural,class_weighting,GNNShap,9282,4,0.9584962406015036,,0.0,0.9779425882962116,,,26
GAT,natural,class_weighting,GNNShap,8536,2,0.9699248120300752,,0.0,0.9182905073363756,,,21
GAT,natural,class_weighting,GNNShap,8053,1,0.9554887218045112,,0.0,0.971175265531657,,,83
GAT,natural,class_weighting,GNNShap,8399,2,0.976390977443609,,0.0,0.9486642881049097,,,20
GAT,natural,class_weighting,GNNShap,8716,2,0.9624060150375937,,1.0,0.9813873165846912,,,23
GAT,natural,class_weighting,GNNShap,9468,4,0.959097744360902,,0.0,0.9180299046936249,,,33
GAT,natural,class_weighting,GNNShap,8147,1,0.9598496240601504,,0.0,0.893828795874892,,,28
GAT,natural,class_weighting,GNNShap,9495,4,0.9870676691729322,,0.0,0.9501320977466406,,,26
GAT,natural,class_weighting,GNNShap,9259,4,0.9526315789473683,,0.0,0.9718558070356405,,,26
GAT,natural,class_weighting,GNNShap,8335,1,0.9604511278195489,,0.0,0.9682829710400804,,,33
GAT,natural,class_weighting,GNNShap,8226,1,0.9750375939849626,,0.0,0.9509324387712054,,,33
GAT,natural,class_weighting,GNNShap,8029,1,0.9748872180451127,,0.0,0.9456606796067104,,,25
GAT,natural,class_weighting,GNNShap,9313,4,0.9539849624060149,,0.0,0.9656480353196117,,,32
GAT,natural,class_weighting,GNNShap,9366,4,0.9702255639097743,,0.0,0.9363789004976033,,,27
GAT,natural,class_weighting,GNNShap,8564,2,0.9733834586466166,,1.0,0.9618784011837983,,,19
GAT,natural,class_weighting,GNNShap,9343,4,0.9777443609022555,,0.0,0.9583751477049749,,,32
GAT,natural,class_weighting,GNNShap,9488,4,0.9233082706766915,,0.0,0.980649203572176,,,67
GAT,natural,class_weighting,GNNShap,8445,2,0.9481203007518795,,0.0,0.9693192591829526,,,31
GAT,natural,class_weighting,GNNShap,8331,1,0.9672180451127821,,0.0,0.9348424227286645,,,30
GAT,natural,class_weighting,GNNShap,9460,4,0.96,,0.0,0.9661237830873644,,,35
GAT,natural,class_weighting,GNNShap,9466,4,0.9199999999999997,,0.0,0.9365477937739751,,,38
GAT,natural,class_weighting,GNNShap,8472,2,0.9845112781954887,,1.0,0.968361287423644,,,13
GAT,natural,class_weighting,GNNShap,8270,1,0.9595488721804509,,0.0,0.9275043397748618,,,25
GAT,natural,class_weighting,GNNShap,9121,3,0.8580451127819548,,0.0,0.9872340878726386,,,26
GAT,natural,focal_loss,GNNExplainer,9354,4,0.9574436090225562,0.525,0.0,,1.0,0.0,35
GAT,natural,focal_loss,GNNExplainer,8051,1,0.893533834586466,0.5714285714285714,0.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,8340,1,0.9273684210526316,0.5681818181818182,1.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,9343,4,0.9320300751879698,0.65,1.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,8687,2,0.9687218045112781,0.625,1.0,,1.0,0.0,30
GAT,natural,focal_loss,GNNExplainer,9184,3,0.9147368421052631,0.53125,0.0,,1.0,0.0,35
GAT,natural,focal_loss,GNNExplainer,9320,4,0.9327819548872179,0.5294117647058824,0.0,,1.0,0.0,38
GAT,natural,focal_loss,GNNExplainer,9313,4,0.9547368421052631,0.5294117647058824,0.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,8058,1,0.9239097744360899,0.5454545454545454,1.0,,1.0,0.0,33
GAT,natural,focal_loss,GNNExplainer,8130,1,0.9293233082706764,0.5909090909090909,0.0,,1.0,0.0,19
GAT,natural,focal_loss,GNNExplainer,9541,4,0.9252631578947368,0.5666666666666667,1.0,,1.0,0.0,26
GAT,natural,focal_loss,GNNExplainer,9399,4,0.9490225563909773,0.5833333333333334,0.0,,1.0,0.0,28
GAT,natural,focal_loss,GNNExplainer,9426,4,0.9461654135338347,0.5294117647058824,0.0,,1.0,0.0,30
GAT,natural,focal_loss,GNNExplainer,9407,4,0.9526315789473683,0.5,0.0,,1.0,0.0,40
GAT,natural,focal_loss,GNNExplainer,8897,3,0.934436090225564,0.5294117647058824,0.0,,1.0,0.0,35
GAT,natural,focal_loss,GNNExplainer,8298,1,0.9218045112781953,0.625,0.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,9300,4,0.9073684210526316,0.5333333333333333,0.0,,1.0,0.0,30
GAT,natural,focal_loss,GNNExplainer,8081,1,0.9300751879699248,0.5,0.0,,1.0,0.0,38
GAT,natural,focal_loss,GNNExplainer,8445,2,0.9539849624060149,0.625,1.0,,1.0,0.0,31
GAT,natural,focal_loss,GNNExplainer,8107,1,0.9326315789473684,0.7391304347826085,0.0,,1.0,0.0,83
GAT,natural,focal_loss,GNNExplainer,9455,4,0.9524812030075187,0.525,0.0,,1.0,0.0,36
GAT,natural,focal_loss,GNNExplainer,8094,1,0.951578947368421,0.6,0.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,8716,2,0.8542857142857143,0.5,1.0,,1.0,0.0,23
GAT,natural,focal_loss,GNNExplainer,9010,3,0.8750375939849624,0.6071428571428571,0.0,,1.0,0.0,67
GAT,natural,focal_loss,GNNExplainer,8155,1,0.9403007518796992,0.525,0.0,,1.0,0.0,36
GAT,natural,focal_loss,GNNExplainer,8747,2,0.8225563909774436,0.375,1.0,,1.0,0.0,19
GAT,natural,focal_loss,GNNExplainer,9540,4,0.9514285714285714,0.5333333333333333,0.0,,1.0,0.0,32
GAT,natural,focal_loss,GNNExplainer,9350,4,0.9335338345864661,0.525,0.0,,1.0,0.0,36
GAT,natural,focal_loss,GNNExplainer,8059,1,0.9553383458646616,0.5454545454545454,0.0,,1.0,0.0,37
GAT,natural,focal_loss,GNNExplainer,9172,3,0.9374436090225563,0.5208333333333334,0.0,,1.0,0.0,40
GAT,natural,focal_loss,PGExplainer,9354,4,,0.375,,,,,35
GAT,natural,focal_loss,PGExplainer,8051,1,,0.5,,,,,32
GAT,natural,focal_loss,PGExplainer,8340,1,,0.5,,,,,32
GAT,natural,focal_loss,PGExplainer,9343,4,,0.525,,,,,32
GAT,natural,focal_loss,PGExplainer,8687,2,,0.375,,,,,30
GAT,natural,focal_loss,PGExplainer,9184,3,,0.0625,,,,,35
GAT,natural,focal_loss,PGExplainer,9320,4,,0.058823529411764705,,,,,38
GAT,natural,focal_loss,PGExplainer,9313,4,,0.2647058823529412,,,,,32
GAT,natural,focal_loss,PGExplainer,8058,1,,0.5909090909090909,,,,,33
GAT,natural,focal_loss,PGExplainer,8130,1,,0.7272727272727273,,,,,19
GAT,natural,focal_loss,PGExplainer,9541,4,,0.5333333333333333,,,,,26
GAT,natural,focal_loss,PGExplainer,9399,4,,0.5555555555555556,,,,,28
GAT,natural,focal_loss,PGExplainer,9426,4,,0.4117647058823529,,,,,30
GAT,natural,focal_loss,PGExplainer,9407,4,,0.3888888888888889,,,,,40
GAT,natural,focal_loss,PGExplainer,8897,3,,0.29411764705882354,,,,,35
GAT,natural,focal_loss,PGExplainer,8298,1,,0.625,,,,,32
GAT,natural,focal_loss,PGExplainer,9300,4,,0.5,,,,,30
GAT,natural,focal_loss,PGExplainer,8081,1,,0.1956521739130435,,,,,38
GAT,natural,focal_loss,PGExplainer,8445,2,,0.125,,,,,31
GAT,natural,focal_loss,PGExplainer,8107,1,,0.0,,,,,83
GAT,natural,focal_loss,PGExplainer,9455,4,,0.35,,,,,36
GAT,natural,focal_loss,PGExplainer,8094,1,,0.41999999999999993,,,,,32
GAT,natural,focal_loss,PGExplainer,8716,2,,0.25,,,,,23
GAT,natural,focal_loss,PGExplainer,9010,3,,0.0,,,,,67
GAT,natural,focal_loss,PGExplainer,8155,1,,0.15,,,,,36
GAT,natural,focal_loss,PGExplainer,8747,2,,0.0,,,,,19
GAT,natural,focal_loss,PGExplainer,9540,4,,0.16666666666666666,,,,,32
GAT,natural,focal_loss,PGExplainer,9350,4,,0.325,,,,,36
GAT,natural,focal_loss,PGExplainer,8059,1,,0.45454545454545453,,,,,37
GAT,natural,focal_loss,PGExplainer,9172,3,,0.5625,,,,,40
GAT,natural,focal_loss,GNNShap,9354,4,0.9972932330827067,,0.0,0.9338199530247324,,,35
GAT,natural,focal_loss,GNNShap,8051,1,0.9896240601503757,,1.0,0.9621373408445792,,,32
GAT,natural,focal_loss,GNNShap,8340,1,0.9903759398496239,,0.0,0.9569117338424726,,,32
GAT,natural,focal_loss,GNNShap,9343,4,0.9960902255639097,,0.0,0.9400920026599611,,,32
GAT,natural,focal_loss,GNNShap,8687,2,0.9944360902255639,,1.0,0.9666335131455928,,,30
GAT,natural,focal_loss,GNNShap,9184,3,0.9902255639097743,,0.0,0.9696864666262396,,,35
GAT,natural,focal_loss,GNNShap,9320,4,0.9954887218045112,,0.0,0.955420535740096,,,38
GAT,natural,focal_loss,GNNShap,9313,4,0.9948872180451126,,0.0,0.9570637152597415,,,32
GAT,natural,focal_loss,GNNShap,8058,1,0.9920300751879699,,1.0,0.9335256520789976,,,33
GAT,natural,focal_loss,GNNShap,8130,1,1.0,,1.0,0.9682105042732674,,,19
GAT,natural,focal_loss,GNNShap,9541,4,0.9972932330827067,,0.0,0.952326106372215,,,26
GAT,natural,focal_loss,GNNShap,9399,4,0.9963909774436092,,0.0,0.9132283528001821,,,28
GAT,natural,focal_loss,GNNShap,9426,4,0.997593984962406,,0.0,0.9588151003543602,,,30
GAT,natural,focal_loss,GNNShap,9407,4,0.97593984962406,,1.0,0.9612696084123084,,,40
GAT,natural,focal_loss,GNNShap,8897,3,0.9730827067669171,,0.0,0.9766998812270693,,,35
GAT,natural,focal_loss,GNNShap,8298,1,0.9984962406015038,,0.0,0.9746251953335472,,,32
GAT,natural,focal_loss,GNNShap,9300,4,0.9981954887218045,,0.0,0.9576318306948031,,,30
GAT,natural,focal_loss,GNNShap,8081,1,0.997593984962406,,0.0,0.9416895034049737,,,38
GAT,natural,focal_loss,GNNShap,8445,2,0.9957894736842103,,1.0,0.9496041281419633,,,31
GAT,natural,focal_loss,GNNShap,8107,1,0.9473684210526315,,0.0,0.9873430737004314,,,83
GAT,natural,focal_loss,GNNShap,9455,4,0.9972932330827067,,1.0,0.9365095498402918,,,36
GAT,natural,focal_loss,GNNShap,8094,1,0.9990977443609023,,0.0,0.9719692020861826,,,32
GAT,natural,focal_loss,GNNShap,8716,2,0.9990977443609024,,1.0,0.9689386295426192,,,23
GAT,natural,focal_loss,GNNShap,9010,3,0.9878195488721803,,0.0,0.9865746393620058,,,67
GAT,natural,focal_loss,GNNShap,8155,1,0.9966917293233083,,0.0,0.9438662797386612,,,36
GAT,natural,focal_loss,GNNShap,8747,2,0.9975939849624058,,0.0,0.9551062401376578,,,19
GAT,natural,focal_loss,GNNShap,9540,4,0.9969924812030075,,0.0,0.9278669606298742,,,32
GAT,natural,focal_loss,GNNShap,9350,4,0.9959398496240601,,0.0,0.9438931091275332,,,36
GAT,natural,focal_loss,GNNShap,8059,1,0.9969924812030074,,0.0,0.9506951145921245,,,37
GAT,natural,focal_loss,GNNShap,9172,3,0.9861654135338345,,0.0,0.9746598623617808,,,40
GCN,1:1,none,GNNExplainer,8398,2,0.9658646616541352,0.25,1.0,,1.0,0.0,25
GCN,1:1,none,GNNExplainer,9405,4,0.980300751879699,0.5555555555555556,1.0,,1.0,0.0,30
GCN,1:1,none,GNNExplainer,8229,1,0.9806015037593984,0.5714285714285714,1.0,,1.0,0.0,31
GCN,1:1,none,GNNExplainer,8899,3,0.9828571428571425,0.5294117647058824,0.0,,1.0,0.0,38
GCN,1:1,none,GNNExplainer,8694,2,0.9634586466165412,0.25,1.0,,1.0,0.0,24
GCN,1:1,none,GNNExplainer,8575,2,0.9667669172932329,0.125,0.0,,1.0,0.0,27
GCN,1:1,none,GNNExplainer,9266,4,0.9936842105263157,0.5416666666666666,0.0,,1.0,0.0,30
GCN,1:1,none,GNNExplainer,8558,2,0.9478195488721803,0.625,1.0,,1.0,0.0,20
GCN,1:1,none,GNNExplainer,8059,1,0.9742857142857142,0.5454545454545454,1.0,,1.0,0.0,37
GCN,1:1,none,GNNExplainer,8423,2,0.9630075187969924,0.5,1.0,,1.0,0.0,26
GCN,1:1,none,GNNExplainer,8716,2,0.9796992481203006,0.25,1.0,,1.0,0.0,23
GCN,1:1,none,GNNExplainer,9462,4,0.9772932330827068,0.575,1.0,,1.0,0.0,33
GCN,1:1,none,GNNExplainer,8164,1,0.9709774436090223,0.55,1.0,,1.0,0.0,33
GCN,1:1,none,GNNExplainer,9488,4,0.9750375939849624,0.8000000000000002,0.0,,1.0,0.0,67
GCN,1:1,none,GNNExplainer,9184,3,0.9857142857142855,0.53125,0.0,,1.0,0.0,35
GCN,1:1,none,GNNExplainer,8344,1,0.9691729323308269,0.6363636363636364,1.0,,1.0,0.0,29
GCN,1:1,none,GNNExplainer,8233,1,0.984812030075188,0.5714285714285714,1.0,,1.0,0.0,29
GCN,1:1,none,GNNExplainer,8051,1,0.9681203007518796,0.5714285714285714,1.0,,1.0,0.0,32
GCN,1:1,none,GNNExplainer,9276,4,0.9822556390977443,0.5666666666666667,1.0,,1.0,0.0,26
GCN,1:1,none,GNNExplainer,9350,4,0.9864661654135338,0.525,1.0,,1.0,0.0,36
GCN,1:1,none,GNNExplainer,8571,2,0.9669172932330825,0.5,1.0,,1.0,0.0,16
GCN,1:1,none,GNNExplainer,9320,4,0.9864661654135338,0.5294117647058824,1.0,,1.0,0.0,38
GCN,1:1,none,GNNExplainer,9471,4,0.9863157894736843,0.525,1.0,,1.0,0.0,33
GCN,1:1,none,GNNExplainer,8461,2,0.9804511278195488,0.5,1.0,,1.0,0.0,20
GCN,1:1,none,GNNExplainer,8339,1,0.9790977443609021,0.6363636363636364,1.0,,1.0,0.0,28
GCN,1:1,none,GNNExplainer,9455,4,0.9781954887218044,0.525,1.0,,1.0,0.0,36
GCN,1:1,none,GNNExplainer,9460,4,0.986315789473684,0.525,1.0,,1.0,0.0,35
GCN,1:1,none,GNNExplainer,8519,2,0.9724812030075187,0.25,0.0,,1.0,0.0,21
GCN,1:1,none,GNNExplainer,8285,1,0.9784962406015036,0.5384615384615384,1.0,,1.0,0.0,27
GCN,1:1,none,GNNExplainer,9096,3,0.985563909774436,0.5294117647058824,0.0,,1.0,0.0,34
GCN,1:1,none,PGExplainer,8398,2,,0.375,,,,,25
GCN,1:1,none,PGExplainer,9405,4,,0.9166666666666666,,,,,30
GCN,1:1,none,PGExplainer,8229,1,,0.9047619047619048,,,,,31
GCN,1:1,none,PGExplainer,8899,3,,0.9117647058823528,,,,,38
GCN,1:1,none,PGExplainer,8694,2,,0.25,,,,,24
GCN,1:1,none,PGExplainer,8575,2,,0.75,,,,,27
GCN,1:1,none,PGExplainer,9266,4,,0.875,,,,,30
GCN,1:1,none,PGExplainer,8558,2,,0.75,,,,,20
GCN,1:1,none,PGExplainer,8059,1,,0.9318181818181818,,,,,37
GCN,1:1,none,PGExplainer,8423,2,,0.625,,,,,26
GCN,1:1,none,PGExplainer,8716,2,,0.625,,,,,23
GCN,1:1,none,PGExplainer,9462,4,,0.925,,,,,33
GCN,1:1,none,PGExplainer,8164,1,,0.925,,,,,33
GCN,1:1,none,PGExplainer,9488,4,,0.6666666666666666,,,,,67
GCN,1:1,none,PGExplainer,9184,3,,0.90625,,,,,35
GCN,1:1,none,PGExplainer,8344,1,,0.9318181818181818,,,,,29
GCN,1:1,none,PGExplainer,8233,1,,0.9047619047619048,,,,,29
GCN,1:1,none,PGExplainer,8051,1,,0.9285714285714286,,,,,32
GCN,1:1,none,PGExplainer,9276,4,,0.9,,,,,26
GCN,1:1,none,PGExplainer,9350,4,,0.925,,,,,36
GCN,1:1,none,PGExplainer,8571,2,,0.625,,,,,16
GCN,1:1,none,PGExplainer,9320,4,,0.9117647058823528,,,,,38
GCN,1:1,none,PGExplainer,9471,4,,0.925,,,,,33
GCN,1:1,none,PGExplainer,8461,2,,0.625,,,,,20
GCN,1:1,none,PGExplainer,8339,1,,0.9318181818181818,,,,,28
GCN,1:1,none,PGExplainer,9455,4,,0.925,,,,,36
GCN,1:1,none,PGExplainer,9460,4,,0.925,,,,,35
GCN,1:1,none,PGExplainer,8519,2,,0.5,,,,,21
GCN,1:1,none,PGExplainer,8285,1,,0.8846153846153846,,,,,27
GCN,1:1,none,PGExplainer,9096,3,,0.9117647058823528,,,,,34
GCN,1:1,none,GNNShap,8398,2,0.9903759398496239,,1.0,0.9628157209395047,,,25
GCN,1:1,none,GNNShap,9405,4,0.981954887218045,,0.0,0.9544979782247814,,,30
GCN,1:1,none,GNNShap,8229,1,0.9957894736842106,,0.0,0.9555892900835549,,,31
GCN,1:1,none,GNNShap,8899,3,0.9583458646616542,,0.0,0.9928437287880223,,,38
GCN,1:1,none,GNNShap,8694,2,0.9872180451127818,,0.0,0.9319369474899439,,,24
GCN,1:1,none,GNNShap,8575,2,0.993984962406015,,1.0,0.952602899671042,,,27
GCN,1:1,none,GNNShap,9266,4,0.9950375939849623,,0.0,0.9573999173943362,,,30
GCN,1:1,none,GNNShap,8558,2,0.9936842105263158,,0.0,0.9502367751113658,,,20
GCN,1:1,none,GNNShap,8059,1,0.9903759398496239,,0.0,0.9637800304460242,,,37
GCN,1:1,none,GNNShap,8423,2,0.9827067669172933,,1.0,0.9629328756847475,,,26
GCN,1:1,none,GNNShap,8716,2,0.9933834586466166,,1.0,0.9694115624430655,,,23
GCN,1:1,none,GNNShap,9462,4,0.9959398496240601,,0.0,0.9653210085822825,,,33
GCN,1:1,none,GNNShap,8164,1,0.9714285714285713,,0.0,0.9377631676602078,,,33
GCN,1:1,none,GNNShap,9488,4,0.9218045112781954,,0.0,0.9976716503050393,,,67
GCN,1:1,none,GNNShap,9184,3,0.9735338345864661,,0.0,0.9558842387987034,,,35
GCN,1:1,none,GNNShap,8344,1,0.9923308270676691,,0.0,0.9283590319732392,,,29
GCN,1:1,none,GNNShap,8233,1,0.9762406015037592,,1.0,0.9388323893929458,,,29
GCN,1:1,none,GNNShap,8051,1,0.9583458646616541,,0.0,0.9249169990424997,,,32
GCN,1:1,none,GNNShap,9276,4,0.9918796992481201,,0.0,0.9660390720041114,,,26
GCN,1:1,none,GNNShap,9350,4,0.9941353383458645,,0.0,0.901590808737104,,,36
GCN,1:1,none,GNNShap,8571,2,0.9858646616541351,,0.0,0.9848332205377129,,,16
GCN,1:1,none,GNNShap,9320,4,0.9849624060150374,,0.0,0.9576701661216337,,,38
GCN,1:1,none,GNNShap,9471,4,0.986766917293233,,0.0,0.961057501099728,,,33
GCN,1:1,none,GNNShap,8461,2,0.9897744360902253,,0.0,0.9209624353788067,,,20
GCN,1:1,none,GNNShap,8339,1,0.9909774436090226,,0.0,0.9585836121052382,,,28
GCN,1:1,none,GNNShap,9455,4,0.9909774436090224,,0.0,0.9217457147357966,,,36
GCN,1:1,none,GNNShap,9460,4,0.9906766917293233,,0.0,0.9640576437625972,,,35
GCN,1:1,none,GNNShap,8519,2,0.9938345864661654,,0.0,0.9544050030254849,,,21
GCN,1:1,none,GNNShap,8285,1,0.9944360902255639,,0.0,0.936427732099743,,,27
GCN,1:1,none,GNNShap,9096,3,0.9863157894736843,,0.0,0.9735542692547273,,,34
GCN,1:1,class_weighting,GNNExplainer,8398,2,0.9669172932330827,0.25,1.0,,1.0,0.0,25
GCN,1:1,class_weighting,GNNExplainer,9405,4,0.9775939849624059,0.5555555555555556,1.0,,1.0,0.0,30
GCN,1:1,class_weighting,GNNExplainer,8229,1,0.9798496240601502,0.5714285714285714,1.0,,1.0,0.0,31
GCN,1:1,class_weighting,GNNExplainer,8899,3,0.9842105263157894,0.5294117647058824,0.0,,1.0,0.0,38
GCN,1:1,class_weighting,GNNExplainer,8694,2,0.964360902255639,0.25,1.0,,1.0,0.0,24
GCN,1:1,class_weighting,GNNExplainer,8575,2,0.9670676691729321,0.125,0.0,,1.0,0.0,27
GCN,1:1,class_weighting,GNNExplainer,9266,4,0.9930827067669172,0.5416666666666666,0.0,,1.0,0.0,30
GCN,1:1,class_weighting,GNNExplainer,8558,2,0.9458646616541351,0.625,1.0,,1.0,0.0,20
GCN,1:1,class_weighting,GNNExplainer,8059,1,0.9726315789473683,0.5454545454545454,1.0,,1.0,0.0,37
GCN,1:1,class_weighting,GNNExplainer,8423,2,0.9642105263157893,0.5,1.0,,1.0,0.0,26
GCN,1:1,class_weighting,GNNExplainer,8716,2,0.9796992481203006,0.25,1.0,,1.0,0.0,23
GCN,1:1,class_weighting,GNNExplainer,9462,4,0.9751879699248119,0.575,1.0,,1.0,0.0,33
GCN,1:1,class_weighting,GNNExplainer,8164,1,0.9724812030075187,0.55,1.0,,1.0,0.0,33
GCN,1:1,class_weighting,GNNExplainer,9488,4,0.9760902255639099,0.8000000000000002,0.0,,1.0,0.0,67
GCN,1:1,class_weighting,GNNExplainer,9184,3,0.9873684210526313,0.53125,0.0,,1.0,0.0,35
GCN,1:1,class_weighting,GNNExplainer,8344,1,0.9700751879699248,0.6363636363636364,1.0,,1.0,0.0,29
GCN,1:1,class_weighting,GNNExplainer,8233,1,0.9830075187969924,0.5714285714285714,1.0,,1.0,0.0,29
GCN,1:1,class_weighting,GNNExplainer,8051,1,0.9687218045112781,0.5714285714285714,1.0,,1.0,0.0,32
GCN,1:1,class_weighting,GNNExplainer,9276,4,0.9821052631578947,0.5666666666666667,1.0,,1.0,0.0,26
GCN,1:1,class_weighting,GNNExplainer,9350,4,0.9879699248120302,0.525,1.0,,1.0,0.0,36
GCN,1:1,class_weighting,GNNExplainer,8571,2,0.9681203007518796,0.5,1.0,,1.0,0.0,16
GCN,1:1,class_weighting,GNNExplainer,9320,4,0.9867669172932331,0.5294117647058824,1.0,,1.0,0.0,38
GCN,1:1,class_weighting,GNNExplainer,9471,4,0.9857142857142855,0.525,1.0,,1.0,0.0,33
GCN,1:1,class_weighting,GNNExplainer,8461,2,0.9813533834586465,0.5,1.0,,1.0,0.0,20
GCN,1:1,class_weighting,GNNExplainer,8339,1,0.9816541353383457,0.6363636363636364,1.0,,1.0,0.0,28
GCN,1:1,class_weighting,GNNExplainer,9455,4,0.9810526315789472,0.525,1.0,,1.0,0.0,36
GCN,1:1,class_weighting,GNNExplainer,9460,4,0.9824060150375941,0.525,1.0,,1.0,0.0,35
GCN,1:1,class_weighting,GNNExplainer,8519,2,0.9751879699248118,0.25,0.0,,1.0,0.0,21
GCN,1:1,class_weighting,GNNExplainer,8285,1,0.9774436090225563,0.5384615384615384,1.0,,1.0,0.0,27
GCN,1:1,class_weighting,GNNExplainer,9096,3,0.985563909774436,0.5294117647058824,0.0,,1.0,0.0,34
GCN,1:1,class_weighting,PGExplainer,8398,2,,0.375,,,,,25
GCN,1:1,class_weighting,PGExplainer,9405,4,,0.9166666666666666,,,,,30
GCN,1:1,class_weighting,PGExplainer,8229,1,,0.9047619047619048,,,,,31
GCN,1:1,class_weighting,PGExplainer,8899,3,,0.9117647058823528,,,,,38
GCN,1:1,class_weighting,PGExplainer,8694,2,,0.25,,,,,24
GCN,1:1,class_weighting,PGExplainer,8575,2,,0.75,,,,,27
GCN,1:1,class_weighting,PGExplainer,9266,4,,0.875,,,,,30
GCN,1:1,class_weighting,PGExplainer,8558,2,,0.75,,,,,20
GCN,1:1,class_weighting,PGExplainer,8059,1,,0.9318181818181818,,,,,37
GCN,1:1,class_weighting,PGExplainer,8423,2,,0.625,,,,,26
GCN,1:1,class_weighting,PGExplainer,8716,2,,0.625,,,,,23
GCN,1:1,class_weighting,PGExplainer,9462,4,,0.925,,,,,33
GCN,1:1,class_weighting,PGExplainer,8164,1,,0.925,,,,,33
GCN,1:1,class_weighting,PGExplainer,9488,4,,0.6666666666666666,,,,,67
GCN,1:1,class_weighting,PGExplainer,9184,3,,0.90625,,,,,35
GCN,1:1,class_weighting,PGExplainer,8344,1,,0.9318181818181818,,,,,29
GCN,1:1,class_weighting,PGExplainer,8233,1,,0.9047619047619048,,,,,29
GCN,1:1,class_weighting,PGExplainer,8051,1,,0.9285714285714286,,,,,32
GCN,1:1,class_weighting,PGExplainer,9276,4,,0.9,,,,,26
GCN,1:1,class_weighting,PGExplainer,9350,4,,0.925,,,,,36
GCN,1:1,class_weighting,PGExplainer,8571,2,,0.625,,,,,16
GCN,1:1,class_weighting,PGExplainer,9320,4,,0.9117647058823528,,,,,38
GCN,1:1,class_weighting,PGExplainer,9471,4,,0.925,,,,,33
GCN,1:1,class_weighting,PGExplainer,8461,2,,0.625,,,,,20
GCN,1:1,class_weighting,PGExplainer,8339,1,,0.9318181818181818,,,,,28
GCN,1:1,class_weighting,PGExplainer,9455,4,,0.925,,,,,36
GCN,1:1,class_weighting,PGExplainer,9460,4,,0.925,,,,,35
GCN,1:1,class_weighting,PGExplainer,8519,2,,0.5,,,,,21
GCN,1:1,class_weighting,PGExplainer,8285,1,,0.8846153846153846,,,,,27
GCN,1:1,class_weighting,PGExplainer,9096,3,,0.9117647058823528,,,,,34
GCN,1:1,class_weighting,GNNShap,8398,2,0.9900751879699247,,1.0,0.9627832830494197,,,25
GCN,1:1,class_weighting,GNNShap,9405,4,0.9813533834586465,,0.0,0.9542460408002034,,,30
GCN,1:1,class_weighting,GNNShap,8229,1,0.997593984962406,,0.0,0.9552377212201503,,,31
GCN,1:1,class_weighting,GNNShap,8899,3,0.9473684210526315,,0.0,0.9927010058803383,,,38
GCN,1:1,class_weighting,GNNShap,8694,2,0.9866165413533834,,0.0,0.9323276543859924,,,24
GCN,1:1,class_weighting,GNNShap,8575,2,0.995639097744361,,1.0,0.9525796307382934,,,27
GCN,1:1,class_weighting,GNNShap,9266,4,0.9945864661654135,,0.0,0.9579436713067222,,,30
GCN,1:1,class_weighting,GNNShap,8558,2,0.9926315789473683,,0.0,0.9506552722664431,,,20
GCN,1:1,class_weighting,GNNShap,8059,1,0.9906766917293233,,0.0,0.9639480159007284,,,37
GCN,1:1,class_weighting,GNNShap,8423,2,0.983157894736842,,1.0,0.9632292832860738,,,26
GCN,1:1,class_weighting,GNNShap,8716,2,0.993984962406015,,1.0,0.9693899690971384,,,23
GCN,1:1,class_weighting,GNNShap,9462,4,0.9962406015037594,,0.0,0.9653978517255533,,,33
GCN,1:1,class_weighting,GNNShap,8164,1,0.9700751879699248,,0.0,0.9376063505116384,,,33
